APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,compiled_address,compiled_lat,compiled_lng
2822033003,01/02/2015,Single Family,11431 N DORAL AVE ,91326,12,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91326, CA",34.28035354614258,-118.55609130859375
2747012039,01/02/2015,Single Family,10206 N OWENSMOUTH AVE ,91311,12,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91311, CA",34.28568649291992,-118.60453033447266
2696023014,01/02/2015,Single Family,17154 W TULSA ST ,91344,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91344, CA",34.29195785522461,-118.50615692138672
6023022033,01/02/2015,Multi-Family,837 E 77TH ST ,90001,9,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90001, CA",33.97408676147461,-118.24983215332031
6067005019,01/02/2015,Single Family,2026 E 110TH ST ,90059,15,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90059, CA",33.925472259521484,-118.24986267089844
6003014025,01/02/2015,Multi-Family,1057 W 60TH PL ,90044,9,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90044, CA",33.95302963256836,-118.29151153564453
2171024056,01/02/2015,Single Family,4769 N GALENDO ST ,91364,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91364, CA",34.15509033203125,-118.5953369140625
5460025019,01/02/2015,Single Family,3835 N ACKERMAN DR ,90065,1,Seneca Mortgage,Jesse Allein,716-204-3644,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90065, CA",34.10940933227539,-118.22795104980469
5439017003,01/02/2015,Single Family,2465 W LINDSAY LANE ,90039,4,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90039, CA",34.1123161315918,-118.26122283935547
5021013021,01/02/2015,Single Family,4216 S DENKER AVE ,90062,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"90062, CA",34.00339889526367,-118.308837890625
2510018005,01/02/2015,Single Family,13238 N GLADSTONE AVE ,91342,7,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91342, CA",34.347469329833984,-118.35269165039062
2327006103,01/02/2015,Single Family,6950 FULTON AVE ,91605,2,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91605, CA",34.207027435302734,-118.40074920654297
6031001023,01/02/2015,Single Family,129 W 73RD ST ,90003,9,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90003, CA",33.96413803100586,-118.27391815185547
2505022010,01/02/2015,Single Family,14441 W LYLE ST ,91342,7,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91342, CA",34.347469329833984,-118.35269165039062
5073021020,01/02/2015,Single Family,1645 S CIMARRON ST ,90019,10,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-804-7437,"90019, CA",34.048606872558594,-118.33881378173828
2010007022,01/02/2015,Single Family,22117 W LONDELIUS ST ,93063,12,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"93063, CA",34.2882080078125,-118.68922424316406
2701073038,01/02/2015,Single Family,20129 W LIVORNO WAY ,91326,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91326, CA",34.28035354614258,-118.55609130859375
2501014046,01/02/2015,Single Family,13697 N DE GARMO AVE ,91342,7,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91342, CA",34.347469329833984,-118.35269165039062
5093025075,01/02/2015,Single Family,727 S ARDMORE AVE ,90005,10,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"90005, CA",34.0600700378418,-118.30976867675781
4321014005,01/02/2015,Single Family,2018 S GLENDON AVE ,90025,5,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90025, CA",34.04511260986328,-118.44671630859375
2707017017,01/02/2015,Single Family,20311 W MINNEHAHA ST ,91311,12,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91311, CA",34.28568649291992,-118.60453033447266
7411005199,01/02/2015,Single Family,26057 S FRAMPTON AVE ,90710,15,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90710, CA",33.798213958740234,-118.29917907714844
5223018018,01/02/2015,Single Family,4849 E FARQUHAR ST ,90032,14,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90032, CA",34.080570220947266,-118.17868041992188
6022004024,01/02/2015,Single Family,123 E 76TH ST ,90003,9,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90003, CA",33.96413803100586,-118.27391815185547
5120025016,01/02/2015,Single Family,747 E 32ND ST ,90011,9,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90011, CA",34.00749206542969,-118.25874328613281
4426030004,01/02/2015,Single Family,701 N TEAKWOOD ROAD ,90049,11,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90049, CA",34.086936950683594,-118.48825073242188
2222022009,01/02/2015,Single Family,15354 W LEADWELL ST ,91406,6,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91406, CA",34.19887924194336,-118.48970031738281
2682021035,01/02/2015,Single Family,16840 W DONMETZ ST ,91344,12,US Bank Home Mortgages,Patrick Bradfield,651-312-2411,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397,"91344, CA",34.29195785522461,-118.50615692138672
2694013003,01/02/2015,Single Family,10038 N LOUISE AVE ,91325,12,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91325, CA",34.2368049621582,-118.51820373535156
2747007122,01/02/2015,Single Family,21143 W LASSEN ST ,91311,12,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91311, CA",34.28568649291992,-118.60453033447266
2328016015,01/02/2015,Single Family,6927 N VARNA AVE ,91405,2,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"91405, CA",34.20113754272461,-118.44793701171875
7404021021,01/02/2015,Single Family,1959 N LAKME AVE ,90744,15,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"90744, CA",33.78234100341797,-118.26117706298828
2356031019,01/02/2015,Single Family,12415 W RIVERSIDE DR ,91607,2,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91607, CA",34.166542053222656,-118.3998031616211
2550022005,01/02/2015,Single Family,10005 W FOOTHILL BLVD ,91342,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91342, CA",34.347469329833984,-118.35269165039062
5114008012,01/02/2015,Single Family,788 E 40TH PL ,90011,9,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90011, CA",34.00749206542969,-118.25874328613281
7410026075,01/02/2015,Multi-Family,25207 S FRAMPTON AVE ,90710,15,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90710, CA",33.798213958740234,-118.29917907714844
2027028007,01/02/2015,Single Family,23545 W SPIRES ST ,93063,12,"CITIMORTAGAE, INC",CODE VIOLATION,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,"93063, CA",34.2882080078125,-118.68922424316406
2103016009,01/02/2015,Single Family,18705 W SATICOY ST ,91335,3,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91335, CA",34.20128631591797,-118.54069519042969
2697015011,01/02/2015,Single Family,17175 W SIMONDS ST ,91344,12,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91344, CA",34.29195785522461,-118.50615692138672
4006026039,01/02/2015,Single Family,6840 S 11TH AVE ,90043,8,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
5006022002,01/02/2015,Single Family,5751 S 6TH AVE ,90043,8,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
5432011017,01/02/2015,Single Family,2507 N MICHELTORENA ST ,90039,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90039, CA",34.1123161315918,-118.26122283935547
5045015020,01/02/2015,Single Family,3940 S SOMERSET DR ,90008,10,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90008, CA",34.00904083251953,-118.34813690185547
5544016038,01/02/2015,Multi-Family,1522 N HARVARD BLVD ,90027,13,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90027, CA",34.12507629394531,-118.2906494140625
5525005032,01/02/2015,Non-Residential,00807 N SYCAMORE AVE ,90038,5,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90038, CA",34.088958740234375,-118.3266830444336
2210016018,01/02/2015,Single Family,8042 N NATICK AVE ,91402,6,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91402, CA",34.224239349365234,-118.44468688964844
2536009067,01/02/2015,Single Family,11150 N GLENOAKS BLVD ,91331,7,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"91331, CA",34.25545120239258,-118.4202880859375
5502027020,01/02/2015,Non-Residential,3314 W 6TH ST ,90005,10,"Citibank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90005, CA",34.0600700378418,-118.30976867675781
6003022004,01/02/2015,Multi-Family,1137 W 61ST ST ,90044,9,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90044, CA",33.95302963256836,-118.29151153564453
7411005111,01/02/2015,Single Family,26139 S FRAMPTON AVE ,90710,15,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"90710, CA",33.798213958740234,-118.29917907714844
5139021038,01/02/2015,Single Family,407 W 12TH ST ,90015,14,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90015, CA",34.03961181640625,-118.26668548583984
5007020009,01/02/2015,Single Family,5445 S BRYNHURST AVE ,90043,8,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
4327013048,01/02/2015,Single Family,10350 W WILSHIRE BLVD ,90024,5,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90024, CA",34.06529235839844,-118.43501281738281
2210014018,01/02/2015,Single Family,8144 N WILLIS AVE ,91402,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"91402, CA",34.224239349365234,-118.44468688964844
5094003007,01/02/2015,Single Family,734 S ARDMORE AVE ,90005,10,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"90005, CA",34.0600700378418,-118.30976867675781
4109030012,01/02/2015,Single Family,7712 S DUNBARTON AVE ,90045,11,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90045, CA",33.95309829711914,-118.40119934082031
6013008009,01/02/2015,Multi-Family,823 W 69TH ST ,90044,8,Cenlar FSB,Athena Santos,609-883-3900,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378,"90044, CA",33.95302963256836,-118.29151153564453
5082009024,01/02/2015,Multi-Family,1253 S PLYMOUTH BLVD ,90019,10,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90019, CA",34.048606872558594,-118.33881378173828
4384017002,01/02/2015,Single Family,9680 W YOAKUM DR ,90210,5,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90210, CA",34.102294921875,-118.4146728515625
2621001032,01/02/2015,Single Family,9850 N VENA AVE ,91331,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,"91331, CA",34.25545120239258,-118.4202880859375
4007017011,01/02/2015,Single Family,6417 S 6TH AVE ,90043,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
5017003007,01/02/2015,Multi-Family,1341 1 2 W 47TH ST ,90037,9,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90037, CA",34.00276184082031,-118.28748321533203
2027016013,01/02/2015,Single Family,23648 W DEL CERRO CIR ,91304,12,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91304, CA",34.22397994995117,-118.63321685791016
2748021027,01/02/2015,Single Family,20451 W PLUMMER ST ,91311,12,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91311, CA",34.28568649291992,-118.60453033447266
5190017011,01/02/2015,Single Family,3442 E 8TH ST ,90023,14,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90023, CA",34.02170181274414,-118.20044708251953
5175026005,01/02/2015,Multi-Family,2009 E BAILEY ST ,90033,14,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90033, CA",34.05023956298828,-118.21083068847656
5021019018,01/02/2015,Multi-Family,1483 W VERNON AVE ,90062,8,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90062, CA",34.00339889526367,-118.308837890625
2628003016,01/02/2015,Single Family,13071 W OTTOMAN ST ,91331,6,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"91331, CA",34.25545120239258,-118.4202880859375
6053008009,01/02/2015,Single Family,124 W 95TH ST ,90003,8,"HSBC Bank USA, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90003, CA",33.96413803100586,-118.27391815185547
4383008003,01/02/2015,Single Family,9809 W EASTON DR ,90210,5,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90210, CA",34.102294921875,-118.4146728515625
5002024018,01/02/2015,Single Family,1100 W 54TH ST ,90037,9,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90037, CA",34.00276184082031,-118.28748321533203
4382029106,01/02/2015,Single Family,2552 N ALMADEN CT ,90077,5,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90077, CA",34.10498046875,-118.45551300048828
2766011056,01/02/2015,Single Family,17409 W NORDHOFF ST ,91325,12,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91325, CA",34.2368049621582,-118.51820373535156
2558022038,01/02/2015,Single Family,10249 N TUJUNGA CANYON BLVD ,91042,7,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91042, CA",34.31466293334961,-118.20763397216797
5007019028,01/02/2015,Single Family,5408 S WEST BLVD ,90043,8,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90043, CA",33.98872375488281,-118.33509063720703
6014022018,01/02/2015,Single Family,1111 W 69TH ST ,90044,8,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90044, CA",33.95302963256836,-118.29151153564453
4429019037,01/02/2015,Single Family,397 N FORDYCE ROAD ,90049,11,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"90049, CA",34.086936950683594,-118.48825073242188
7372015052,01/02/2015,Single Family,1725 W 247TH ST ,90717,15,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"90717, CA",33.79295349121094,-118.31768035888672
6048008016,01/02/2015,Single Family,1506 E 98TH ST ,90002,15,"Citibank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90002, CA",33.948917388916016,-118.24713134765625
6057003029,01/02/2015,Single Family,2046 W 93RD ST ,90047,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"90047, CA",33.953941345214844,-118.30876922607422
5536005020,01/02/2015,Multi-Family,5738 W LA MIRADA AVE ,90038,13,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90038, CA",34.088958740234375,-118.3266830444336
